# Configuracion:
# Concentracion g/m^3_=_28370.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_302406.7827043669
# 
Resultados:
# tau_ns_=_(3.49+/-0.23)e+01
# dphi_rad_=_6.35+/-0.00
# SAR_W/g_=_340.52+/-19.89
# Hc_kA/m_=_4.77+/-0.18
# Mr_A/m_=_379.65+/-5.13
# Magnetizacion_max_emu/g_=_70.2+/-0.7
# Suceptibilidad_a_M=0_=_(8.316+/-0.265)e-02

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
300kHz_140dA_100Mss_bobN1NF18h0007.txt	15.21	31.43	379.63	5.10	53325.20	1969.88	3.023758e+05	1.521992e+02	6.357358e+00	377.24	39.112258	4630	7.675e-02
300kHz_140dA_100Mss_bobN1NF18h0008.txt	15.72	31.99	380.63	5.11	53325.20	1970.71	3.023758e+05	1.522123e+02	6.357428e+00	377.63	39.149566	4630	7.684e-02
300kHz_140dA_100Mss_bobN1NF18h0009.txt	16.24	32.59	381.37	5.10	53325.20	1967.31	3.023758e+05	1.521127e+02	6.357316e+00	376.82	39.090040	4630	7.719e-02
300kHz_140dA_100Mss_bobN1NF18h0010.txt	16.74	33.19	381.73	5.10	53325.20	1967.91	3.023758e+05	1.521256e+02	6.357271e+00	376.62	39.066386	4630	7.728e-02
300kHz_140dA_100Mss_bobN1NF18h0011.txt	17.24	33.79	382.41	5.07	53325.20	1970.47	3.023758e+05	1.524053e+02	6.356707e+00	374.44	38.767493	4630	7.808e-02
300kHz_140dA_100Mss_bobN1NF18h0012.txt	17.77	34.42	382.34	5.06	53325.20	1969.52	3.023758e+05	1.523482e+02	6.356465e+00	373.07	38.639771	4630	7.805e-02
300kHz_140dA_100Mss_bobN1NF18h0013.txt	18.29	35.05	382.51	5.06	53325.20	1970.68	3.023758e+05	1.524137e+02	6.356376e+00	372.78	38.592383	4630	7.833e-02
300kHz_140dA_100Mss_bobN1NF18h0014.txt	18.81	35.67	382.73	5.04	53325.20	1972.39	3.023758e+05	1.526018e+02	6.355956e+00	371.10	38.370522	4630	7.866e-02
300kHz_140dA_100Mss_bobN1NF18h0015.txt	19.3	36.11	383.30	5.05	53325.20	1968.60	3.023758e+05	1.523223e+02	6.356231e+00	371.82	38.516173	4630	7.876e-02
300kHz_140dA_100Mss_bobN1NF18h0016.txt	19.82	36.47	382.90	5.02	53325.20	1969.14	3.023758e+05	1.524209e+02	6.355651e+00	369.11	38.208897	4630	7.922e-02
300kHz_140dA_100Mss_bobN1NF18h0017.txt	20.32	37.05	383.12	5.04	53325.20	1968.07	3.023758e+05	1.522867e+02	6.355830e+00	369.70	38.303793	4630	7.877e-02
300kHz_140dA_100Mss_bobN1NF18h0018.txt	20.82	37.75	383.07	5.00	53325.20	1969.72	3.023758e+05	1.524738e+02	6.355239e+00	367.14	37.990837	4630	7.961e-02
300kHz_140dA_100Mss_bobN1NF18h0019.txt	21.87	39.30	382.79	4.98	53325.20	1967.83	3.023758e+05	1.523806e+02	6.354725e+00	364.31	37.718637	4630	7.987e-02
300kHz_140dA_100Mss_bobN1NF18h0020.txt	22.38	40.34	382.77	4.99	53325.20	1968.20	3.023758e+05	1.523425e+02	6.354742e+00	364.30	37.728214	4630	7.980e-02
300kHz_140dA_100Mss_bobN1NF18h0021.txt	22.89	41.46	382.78	4.98	53325.20	1966.87	3.023758e+05	1.522860e+02	6.354515e+00	363.01	37.607969	4630	7.985e-02
300kHz_140dA_100Mss_bobN1NF18h0022.txt	23.41	42.32	383.45	4.98	53325.20	1965.05	3.023758e+05	1.522002e+02	6.354645e+00	363.47	37.676645	4630	8.003e-02
300kHz_140dA_100Mss_bobN1NF18h0023.txt	23.96	43.14	383.41	4.96	53325.20	1967.81	3.023758e+05	1.523999e+02	6.354179e+00	361.58	37.430106	4630	8.020e-02
300kHz_140dA_100Mss_bobN1NF18h0024.txt	24.49	43.49	383.04	4.94	53325.20	1968.93	3.023758e+05	1.525300e+02	6.353713e+00	359.51	37.183844	4630	8.085e-02
300kHz_140dA_100Mss_bobN1NF18h0025.txt	25.0	43.80	383.52	4.95	53325.20	1966.81	3.023758e+05	1.523564e+02	6.353958e+00	360.35	37.313422	4630	8.073e-02
300kHz_140dA_100Mss_bobN1NF18h0026.txt	25.6	44.58	383.05	4.91	53325.20	1967.87	3.023758e+05	1.525381e+02	6.353172e+00	356.78	36.897732	4630	8.135e-02
300kHz_140dA_100Mss_bobN1NF18h0027.txt	26.13	45.19	382.83	4.93	53325.20	1966.09	3.023758e+05	1.522985e+02	6.353371e+00	357.23	37.003423	4630	8.101e-02
300kHz_140dA_100Mss_bobN1NF18h0028.txt	26.71	45.60	384.22	4.93	53325.20	1967.56	3.023758e+05	1.524512e+02	6.353553e+00	358.52	37.099471	4630	8.142e-02
300kHz_140dA_100Mss_bobN1NF18h0029.txt	27.22	45.82	383.46	4.91	53325.20	1967.07	3.023758e+05	1.524153e+02	6.353093e+00	356.09	36.855741	4630	8.088e-02
300kHz_140dA_100Mss_bobN1NF18h0030.txt	27.72	45.87	383.14	4.91	53325.20	1964.12	3.023758e+05	1.522137e+02	6.352948e+00	354.88	36.779500	4630	8.162e-02
300kHz_140dA_100Mss_bobN1NF18h0031.txt	28.29	46.02	383.18	4.89	53325.20	1966.09	3.023758e+05	1.524002e+02	6.352517e+00	353.13	36.551352	4630	8.184e-02
300kHz_140dA_100Mss_bobN1NF18h0032.txt	28.82	46.23	382.73	4.88	53325.20	1968.13	3.023758e+05	1.525378e+02	6.352351e+00	352.60	36.463566	4630	8.205e-02
300kHz_140dA_100Mss_bobN1NF18h0033.txt	29.34	46.50	383.70	4.88	53325.20	1968.45	3.023758e+05	1.525530e+02	6.352537e+00	353.58	36.561573	4630	8.193e-02
300kHz_140dA_100Mss_bobN1NF18h0034.txt	29.84	46.80	383.72	4.86	53325.20	1975.57	3.023758e+05	1.530941e+02	6.352083e+00	352.52	36.321428	4630	8.252e-02
300kHz_140dA_100Mss_bobN1NF18h0035.txt	30.35	47.28	383.96	4.88	53325.20	1971.62	3.023758e+05	1.527588e+02	6.352485e+00	353.80	36.534430	4630	8.155e-02
300kHz_140dA_100Mss_bobN1NF18h0036.txt	30.89	47.88	383.71	4.87	53325.20	1974.46	3.023758e+05	1.529561e+02	6.352012e+00	351.84	36.284313	4630	8.245e-02
300kHz_140dA_100Mss_bobN1NF18h0037.txt	31.41	48.66	383.79	4.87	53325.20	1975.30	3.023758e+05	1.529838e+02	6.352025e+00	351.97	36.291196	4630	8.221e-02
300kHz_140dA_100Mss_bobN1NF18h0038.txt	32.42	50.36	383.73	4.86	53325.20	1974.30	3.023758e+05	1.529606e+02	6.351742e+00	350.47	36.141374	4630	8.274e-02
300kHz_140dA_100Mss_bobN1NF18h0039.txt	32.93	51.27	383.67	4.86	53325.20	1972.87	3.023758e+05	1.528249e+02	6.351745e+00	350.18	36.143276	4630	8.195e-02
300kHz_140dA_100Mss_bobN1NF18h0040.txt	33.45	52.17	383.83	4.85	53325.20	1975.59	3.023758e+05	1.530460e+02	6.351594e+00	349.91	36.063225	4630	8.225e-02
300kHz_140dA_100Mss_bobN1NF18h0041.txt	33.96	53.03	383.47	4.83	53325.20	1977.97	3.023758e+05	1.532071e+02	6.351177e+00	348.15	35.842835	4630	8.238e-02
300kHz_140dA_100Mss_bobN1NF18h0042.txt	34.5	54.05	383.44	4.83	53325.20	1981.67	3.023758e+05	1.534751e+02	6.350887e+00	347.27	35.689520	4630	8.257e-02
300kHz_140dA_100Mss_bobN1NF18h0043.txt	35.02	55.04	383.99	4.82	53325.20	1982.90	3.023758e+05	1.535805e+02	6.350903e+00	347.59	35.697648	4630	8.269e-02
300kHz_140dA_100Mss_bobN1NF18h0044.txt	35.54	55.97	382.93	4.81	53325.20	1979.46	3.023758e+05	1.533413e+02	6.350507e+00	345.02	35.488617	4630	8.292e-02
300kHz_140dA_100Mss_bobN1NF18h0045.txt	36.04	56.86	383.50	4.80	53325.20	1982.65	3.023758e+05	1.536185e+02	6.350479e+00	345.50	35.473282	4630	8.315e-02
300kHz_140dA_100Mss_bobN1NF18h0046.txt	36.57	57.60	383.41	4.78	53325.20	1988.54	3.023758e+05	1.540406e+02	6.350090e+00	344.45	35.267621	4630	8.335e-02
300kHz_140dA_100Mss_bobN1NF18h0047.txt	37.07	58.31	382.89	4.79	53325.20	1986.27	3.023758e+05	1.537916e+02	6.350167e+00	344.29	35.308363	4630	8.293e-02
300kHz_140dA_100Mss_bobN1NF18h0048.txt	37.58	59.13	383.96	4.80	53325.20	1984.88	3.023758e+05	1.537259e+02	6.350401e+00	345.35	35.432358	4630	8.319e-02
300kHz_140dA_100Mss_bobN1NF18h0049.txt	38.1	59.90	383.59	4.81	53325.20	1984.00	3.023758e+05	1.536120e+02	6.350366e+00	344.91	35.414165	4630	8.302e-02
300kHz_140dA_100Mss_bobN1NF18h0050.txt	38.62	60.42	383.44	4.76	53325.20	1991.63	3.023758e+05	1.542588e+02	6.349468e+00	341.74	34.938910	4630	8.380e-02
300kHz_140dA_100Mss_bobN1NF18h0051.txt	39.14	60.94	383.79	4.79	53325.20	1989.70	3.023758e+05	1.540346e+02	6.349975e+00	343.85	35.207013	4630	8.329e-02
300kHz_140dA_100Mss_bobN1NF18h0052.txt	39.65	61.45	383.32	4.77	53325.20	1992.46	3.023758e+05	1.542461e+02	6.349683e+00	342.82	35.052340	4630	8.406e-02
300kHz_140dA_100Mss_bobN1NF18h0053.txt	40.16	62.07	383.88	4.79	53325.20	1988.55	3.023758e+05	1.539663e+02	6.349889e+00	343.25	35.161684	4630	8.352e-02
