# Temperatura_=_68.18647058823528
# Concentracion g/m^3_=_41000.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_Hz_=_302049.093893215
# Promedio de 68 ciclos

Tiempo_(s)	Campo_(V.s)	Magnetizacion_(V.s)	Campo_(kA/m)	Magnetizacion_(A/m)
0.000000e+00	-6.719832e-09	-2.408279e-08	-4.746676e+01	-1.578638e+03
1.000000e-08	-6.716689e-09	-2.407877e-08	-4.744456e+01	-1.578847e+03
2.000000e-08	-6.711331e-09	-2.407015e-08	-4.740671e+01	-1.578618e+03
3.000000e-08	-6.703921e-09	-2.406185e-08	-4.735437e+01	-1.577879e+03
4.000000e-08	-6.694247e-09	-2.405106e-08	-4.728604e+01	-1.576685e+03
5.000000e-08	-6.682095e-09	-2.403728e-08	-4.720020e+01	-1.575204e+03
6.000000e-08	-6.667426e-09	-2.402124e-08	-4.709658e+01	-1.573662e+03
7.000000e-08	-6.650376e-09	-2.400454e-08	-4.697614e+01	-1.572278e+03
8.000000e-08	-6.631203e-09	-2.402724e-08	-4.684071e+01	-1.571194e+03
9.000000e-08	-6.609728e-09	-2.406710e-08	-4.668902e+01	-1.570437e+03
1.000000e-07	-6.585559e-09	-2.401860e-08	-4.651830e+01	-1.569908e+03
1.100000e-07	-6.558680e-09	-2.395347e-08	-4.632843e+01	-1.569418e+03
1.200000e-07	-6.529491e-09	-2.392963e-08	-4.612225e+01	-1.568743e+03
1.300000e-07	-6.498426e-09	-2.384816e-08	-4.590282e+01	-1.567691e+03
1.400000e-07	-6.465604e-09	-2.377392e-08	-4.567097e+01	-1.566160e+03
1.500000e-07	-6.430807e-09	-2.388421e-08	-4.542518e+01	-1.564166e+03
1.600000e-07	-6.393916e-09	-2.385181e-08	-4.516459e+01	-1.561829e+03
1.700000e-07	-6.355032e-09	-2.376404e-08	-4.488993e+01	-1.559332e+03
1.800000e-07	-6.313868e-09	-2.383286e-08	-4.459916e+01	-1.556862e+03
1.900000e-07	-6.270206e-09	-2.372252e-08	-4.429074e+01	-1.554546e+03
2.000000e-07	-6.224285e-09	-2.366203e-08	-4.396637e+01	-1.552412e+03
2.100000e-07	-6.176003e-09	-2.366630e-08	-4.362533e+01	-1.550380e+03
2.200000e-07	-6.125073e-09	-2.359906e-08	-4.326558e+01	-1.548294e+03
2.300000e-07	-6.071607e-09	-2.357331e-08	-4.288791e+01	-1.545966e+03
2.400000e-07	-6.015822e-09	-2.351787e-08	-4.249386e+01	-1.543246e+03
2.500000e-07	-5.957737e-09	-2.347047e-08	-4.208357e+01	-1.540067e+03
2.600000e-07	-5.897403e-09	-2.342938e-08	-4.165738e+01	-1.536470e+03
